,body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
254,Strasse,schwarz,Occasion,997.0,Benzin Bleifrei,True,200.0,25900,313.0,55,1900.0,Kawasaki
255,Chopper,weiss,Occasion,649.0,Benzin Bleifrei,True,61.0,5900,300.0,55,10550.0,Kawasaki
256,Strasse,schwarz,Occasion,1043.0,Andere,True,142.0,8900,293.0,54,25082.0,Kawasaki
257,Strasse,Sonstiges,Occasion,806.0,Andere,True,112.0,8250,409.0,54,870.0,Kawasaki
258,Chopper,Sonstiges,Occasion,649.0,Andere,True,61.0,6500,425.0,54,320.0,Kawasaki
259,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,True,142.0,9380,295.0,54,18900.0,Kawasaki
260,Strasse,grün,Occasion,806.0,Benzin Bleifrei,True,113.0,7800,304.0,57,9200.0,Kawasaki
261,Strasse,rot,Occasion,1043.0,Benzin Bleifrei,True,142.0,8900,305.0,57,18400.0,Kawasaki
262,Strasse,grün,Occasion,806.0,Benzin Bleifrei,True,113.0,7900,304.0,57,22700.0,Kawasaki
263,Strasse,grün,Occasion,1441.0,Benzin Bleifrei,True,200.0,14990,343.0,57,300.0,Kawasaki
264,Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,True,34.0,6900,301.0,57,4200.0,Kawasaki
265,Strasse,orange,Occasion,1043.0,Benzin Bleifrei,True,142.0,7900,295.0,57,29900.0,Kawasaki
266,Strasse,grau,Occasion,1043.0,Benzin Bleifrei,True,142.0,10980,295.0,57,9700.0,Kawasaki
267,Strasse,rot,Occasion,806.0,Andere,True,48.0,6900,301.0,57,7850.0,Kawasaki
268,Strasse,grün,Occasion,649.0,Andere,True,72.08,7300,279.0,57,900.0,Kawasaki
269,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,142.0,9980,295.0,65,23000.0,Kawasaki
270,Strasse,schwarz,Occasion,773.0,Benzin Bleifrei,False,48.0,7900,292.0,65,30900.0,Kawasaki
271,Strasse,blau,Occasion,806.0,Benzin Bleifrei,False,113.0,6900,304.0,66,15700.0,Kawasaki
272,Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,False,34.0,7500,301.0,66,13600.0,Kawasaki
273,Strasse,grün,Occasion,296.0,Andere,False,34.0,4200,247.0,67,11738.0,Kawasaki
274,Strasse,Sonstiges,Occasion,1043.0,Andere,False,138.0,7000,398.0,67,4600.0,Kawasaki
275,Strasse,grün,Occasion,296.0,Benzin Bleifrei,False,39.0,4490,247.0,67,3750.0,Kawasaki
276,Strasse,grün,Occasion,1043.0,Benzin Bleifrei,False,142.0,10980,295.0,67,23000.0,Kawasaki
277,Strasse,schwarz,Occasion,1043.0,Andere,False,142.0,7900,293.0,68,21500.0,Kawasaki
278,Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,False,95.0,6800,301.0,68,13000.0,Kawasaki
279,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,True,142.0,8400,295.0,68,15000.0,Kawasaki
280,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,141.0,9900,293.0,68,3200.0,Kawasaki
281,Strasse,grün,Occasion,1043.0,Andere,False,142.0,8590,293.0,67,20900.0,Kawasaki
282,Touring,Sonstiges,Occasion,649.0,Andere,False,63.0,5900,389.0,75,17000.0,Kawasaki
283,Strasse,grün,Occasion,998.0,Andere,False,200.0,11000,276.0,75,6750.0,Kawasaki
284,Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,False,95.0,7800,301.0,79,26800.0,Kawasaki
285,Strasse,schwarz,Occasion,296.0,Benzin Bleifrei,False,34.0,5200,247.0,80,36600.0,Kawasaki
286,Chopper,Sonstiges,Occasion,903.0,Andere,False,34.0,6000,462.0,81,18536.0,Kawasaki
287,Strasse,weiss,Occasion,806.0,Benzin Bleifrei,False,95.0,6900,301.0,81,10000.0,Kawasaki
288,Touring,rot,Occasion,1352.0,Benzin Bleifrei,False,155.0,10880,383.0,81,23000.0,Kawasaki
289,Strasse,grün,Occasion,636.0,Benzin Bleifrei,False,131.0,9980,267.0,82,14800.0,Kawasaki
290,Chopper,schwarz,Occasion,1700.0,Benzin Bleifrei,False,73.0,13950,448.0,81,650.0,Kawasaki
291,Strasse,grün,Occasion,773.0,Andere,False,48.0,6900,292.0,87,17200.0,Kawasaki
292,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,9450,293.0,87,7050.0,Kawasaki
293,Strasse,schwarz,Occasion,773.0,Benzin Bleifrei,False,48.0,6950,292.0,89,3390.0,Kawasaki
294,Strasse,schwarz,Occasion,748.0,Andere,False,106.0,4990,293.0,89,21000.0,Kawasaki
295,Chopper,schwarz,Occasion,1700.0,Benzin Bleifrei,False,75.0,10800,420.0,93,6100.0,Kawasaki
296,Strasse,orange,Occasion,1043.0,Benzin Bleifrei,False,138.0,9450,293.0,93,8284.0,Kawasaki
297,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,7880,293.0,93,25000.0,Kawasaki
298,Strasse,grün,Occasion,773.0,Benzin Bleifrei,False,48.0,8500,292.0,98,8600.0,Kawasaki
299,Chopper,schwarz,Occasion,903.0,Benzin Bleifrei,False,50.0,5950,357.0,102,17275.0,Kawasaki
300,ATVQuad,Sonstiges,Occasion,633.0,Andere,False,15.0,11500,508.0,101,716.0,Kawasaki
301,Scooter,orange,Occasion,649.0,Benzin Bleifrei,False,64.0,3900,164.0,101,50400.0,Kawasaki
302,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,6950,293.0,103,36374.0,Kawasaki
303,Strasse,Sonstiges,Occasion,599.0,Andere,False,128.0,9500,371.0,102,8900.0,Kawasaki
304,Strasse,grün,Occasion,773.0,Benzin Bleifrei,True,47.0,5900,292.0,104,11050.0,Kawasaki
305,Strasse,grün,Occasion,748.0,Benzin Bleifrei,False,106.0,5900,293.0,104,24300.0,Kawasaki
306,Strasse,grün,Occasion,748.0,Benzin Bleifrei,False,106.0,4580,293.0,104,31800.0,Kawasaki
307,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,141.0,6500,293.0,105,51500.0,Kawasaki
308,Touring,grau,Occasion,1352.0,Benzin Bleifrei,False,155.0,8250,383.0,105,20850.0,Kawasaki
309,Strasse,braun,Occasion,1043.0,Andere,False,138.0,8900,293.0,110,1370.0,Kawasaki
310,Strasse,weiss,Occasion,748.0,Benzin Bleifrei,False,105.0,4400,293.0,110,26050.0,Kawasaki
311,Strasse,grau,Occasion,1043.0,Benzin Bleifrei,False,138.0,7900,293.0,114,4800.0,Kawasaki
312,Chopper,schwarz,Occasion,903.0,Benzin Bleifrei,False,34.0,7800,353.0,116,8900.0,Kawasaki
313,Strasse,grün,Occasion,249.0,Benzin Bleifrei,False,33.0,3600,244.0,116,32400.0,Kawasaki
314,Strasse,grün,Occasion,649.0,Benzin Bleifrei,False,72.0,4480,275.0,115,10800.0,Kawasaki
315,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,7500,293.0,116,19700.0,Kawasaki
316,Strasse,Sonstiges,Occasion,649.0,Andere,True,72.0,3600,380.0,122,24000.0,Kawasaki
317,Strasse,weiss,Occasion,649.0,Benzin Bleifrei,False,72.0,4900,275.0,125,10700.0,Kawasaki
318,Strasse,grün,Occasion,249.0,Benzin Bleifrei,False,33.0,3800,244.0,125,17600.0,Kawasaki
319,Strasse,schwarz,Occasion,249.0,Benzin Bleifrei,False,33.0,750,244.0,127,19290.0,Kawasaki
320,Strasse,schwarz,Occasion,748.0,Benzin Bleifrei,False,106.0,5500,293.0,129,34500.0,Kawasaki
321,Strasse,weiss,Occasion,997.0,Benzin Bleifrei,False,188.0,7200,283.0,133,14100.0,Kawasaki
322,Strasse,grün,Occasion,676.0,Benzin Bleifrei,False,34.0,4700,277.0,133,6700.0,Kawasaki
323,Chopper,grau,Occasion,903.0,Benzin Bleifrei,False,50.0,39500,353.0,130,1500.0,Kawasaki
324,Strasse,grün,Occasion,599.0,Benzin Bleifrei,False,125.0,7500,275.0,130,16100.0,Kawasaki
325,Strasse,orange,Occasion,953.0,Andere,False,125.0,6400,303.0,129,24152.0,Kawasaki
326,Strasse,grün,Occasion,997.0,Benzin Bleifrei,False,188.0,4900,283.0,137,33000.0,Kawasaki
327,Strasse,schwarz,Occasion,249.0,Benzin Bleifrei,False,33.0,3500,244.0,137,29900.0,Kawasaki
328,Strasse,grün,Occasion,248.0,Benzin Bleifrei,True,32.0,2950,244.0,135,35596.0,Kawasaki
329,ATVQuad,Sonstiges,Occasion,510.0,Andere,True,15.0,12900,254.0,137,5000.0,Kawasaki
330,Strasse,grün,Occasion,249.0,Benzin Bleifrei,False,33.0,3900,244.0,139,4500.0,Kawasaki
331,Chopper,silber,Occasion,124.0,Benzin Bleifrei,False,11.0,1500,223.0,139,2400.0,Kawasaki
332,Strasse,blau,Occasion,1352.0,Andere,False,193.0,7900,332.0,141,10600.0,Kawasaki
333,Strasse,schwarz,Occasion,953.0,Benzin Bleifrei,False,125.0,6690,303.0,141,22700.0,Kawasaki
334,Strasse,Sonstiges,Occasion,599.0,Andere,False,125.0,5000,380.0,139,12800.0,Kawasaki
335,Strasse,weiss,Occasion,953.0,Benzin Bleifrei,False,125.0,6500,303.0,141,21600.0,Kawasaki
336,Strasse,grün,Occasion,599.0,Andere,False,125.0,6200,275.0,146,17700.0,Kawasaki
337,Touring,schwarz,Occasion,1352.0,Andere,False,155.0,6590,383.0,146,11000.0,Kawasaki
338,Strasse,grün,Occasion,953.0,Andere,False,125.0,6290,303.0,139,23300.0,Kawasaki
339,Strasse,blau,Occasion,748.0,Benzin Bleifrei,False,34.0,3000,301.0,144,28250.0,Kawasaki
340,Chopper,Sonstiges,Occasion,2053.0,Andere,False,93.0,6000,565.0,141,29000.0,Kawasaki
341,Strasse,Sonstiges,Occasion,748.0,Andere,True,105.0,4690,398.0,141,30029.0,Kawasaki
342,Touring,schwarz,Occasion,649.0,Benzin Bleifrei,False,64.0,4500,284.0,150,14500.0,Kawasaki
343,Strasse,orange,Occasion,599.0,Andere,False,125.0,4990,275.0,148,37000.0,Kawasaki
344,Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,5600,271.0,151,42100.0,Kawasaki
345,Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,False,72.0,4900,277.0,153,21800.0,Kawasaki
346,Strasse,orange,Occasion,599.0,Benzin Bleifrei,False,34.0,4500,275.0,152,20400.0,Kawasaki
347,Strasse,grün,Occasion,1352.0,Benzin Bleifrei,False,190.0,6950,327.0,157,26250.0,Kawasaki
348,Chopper,bordeaux,Occasion,903.0,Andere,False,50.32,4800,357.0,156,31000.0,Kawasaki
349,Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,72.0,3500,277.0,162,44300.0,Kawasaki
350,Chopper,blau,Occasion,1553.0,Benzin Bleifrei,True,67.0,6600,562.0,162,40000.0,Kawasaki
351,Chopper,grau,Occasion,903.0,Benzin Bleifrei,False,50.0,11380,357.0,164,18000.0,Kawasaki
352,Strasse,grau,Occasion,649.0,Benzin Bleifrei,False,72.0,3900,279.0,164,28700.0,Kawasaki
353,Strasse,schwarz,Occasion,998.0,Andere,False,175.0,6400,271.0,165,17594.0,Kawasaki
354,Strasse,gelb,Occasion,649.0,Andere,False,72.0,3350,277.0,165,48521.0,Kawasaki
355,Strasse,schwarz,Occasion,649.0,Benzin verbleit,False,34.0,3000,279.0,165,26100.0,Kawasaki
356,Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,130.0,5980,267.0,165,32433.0,Kawasaki
357,Strasse,braun,Occasion,748.0,Benzin Bleifrei,False,34.0,2900,293.0,175,33525.0,Kawasaki
358,Strasse,grün,Occasion,636.0,Andere,False,130.0,4500,263.0,176,40000.0,Kawasaki
359,Strasse,orange,Occasion,953.0,Benzin Bleifrei,False,127.0,4800,296.0,185,32000.0,Kawasaki
360,Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,4900,271.0,185,35700.0,Kawasaki
361,Strasse,grau,Occasion,1165.0,Benzin Bleifrei,False,152.0,4500,346.0,182,47700.0,Kawasaki
362,Strasse,schwarz,Occasion,499.0,Benzin Bleifrei,False,46.0,3500,289.0,187,11000.0,Kawasaki
363,Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,5900,271.0,187,22900.0,Kawasaki
364,Touring,blau,Occasion,499.0,Benzin Bleifrei,False,48.0,1950,275.0,187,44170.0,Kawasaki
365,Strasse,schwarz,Occasion,998.0,Benzin Bleifrei,False,174.0,5700,271.0,187,27400.0,Kawasaki
366,Chopper,Sonstiges,Occasion,2053.0,Andere,False,103.0,7200,556.0,187,60000.0,Kawasaki
367,Strasse,orange,Occasion,953.0,Benzin Bleifrei,False,127.0,4800,296.0,189,7100.0,Kawasaki
368,Strasse,schwarz,Occasion,998.0,Andere,False,175.0,5890,271.0,187,13400.0,Kawasaki
369,Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,5900,271.0,187,21900.0,Kawasaki
370,Strasse,blau,Occasion,1164.0,Benzin Bleifrei,False,152.0,4650,346.0,197,17690.0,Kawasaki
371,Strasse,blau,Occasion,1164.0,Benzin Bleifrei,False,122.0,4350,321.0,196,23740.0,Kawasaki
372,Strasse,grau,Occasion,739.0,Benzin Bleifrei,False,76.0,1990,311.0,198,43233.0,Kawasaki
373,Strasse,grau,Occasion,499.0,Benzin Bleifrei,False,25.0,3500,274.0,198,15800.0,Kawasaki
374,Strasse,grau,Occasion,739.0,Benzin Bleifrei,False,76.0,2790,311.0,198,43233.0,Kawasaki
375,Chopper,Sonstiges,Occasion,1471.0,Andere,False,65.0,5900,541.0,197,32000.0,Kawasaki
376,Strasse,beige,Occasion,497.0,Benzin Bleifrei,False,50.0,3800,274.0,198,40700.0,Kawasaki
377,Strasse,blau,Occasion,636.0,Benzin Bleifrei,False,34.0,5450,267.0,198,20000.0,Kawasaki
378,Touring,blau,Occasion,1164.0,Benzin Bleifrei,False,152.0,4450,383.0,201,39000.0,Kawasaki
379,Strasse,schwarz,Occasion,953.0,Andere,False,127.0,4800,296.0,200,51700.0,Kawasaki
380,Strasse,grau,Occasion,497.0,Benzin Bleifrei,False,50.0,3900,274.0,228,31200.0,Kawasaki
381,Strasse,rot,Occasion,739.0,Benzin verbleit,True,76.16,2800,303.0,227,58872.0,Kawasaki
382,Strasse,grün,Occasion,1199.0,Benzin Bleifrei,False,178.0,1900,318.0,226,74900.0,Kawasaki
383,Strasse,rot,Occasion,499.0,Benzin Bleifrei,False,34.0,900,274.0,235,45000.0,Kawasaki
384,Strasse,rot,Occasion,899.0,Benzin Bleifrei,False,144.0,2990,284.0,235,44731.0,Kawasaki
385,Chopper,violett,Occasion,124.0,Benzin Bleifrei,True,12.0,2400,223.0,254,905.0,Kawasaki
386,Strasse,schwarz,Occasion,650.0,Benzin Bleifrei,False,47.0,3000,200.0,250,80000.0,Kawasaki
387,Strasse,schwarz,Occasion,499.0,Benzin Bleifrei,False,34.0,2995,289.0,260,26500.0,Kawasaki
388,Strasse,blau,Occasion,497.0,Benzin Bleifrei,False,27.0,3600,274.0,259,6500.0,Kawasaki
389,Chopper,schwarz,Occasion,124.0,Andere,False,12.0,1950,223.0,258,12000.0,Kawasaki
390,Chopper,blau,Occasion,805.0,Benzin Bleifrei,False,32.0,3750,329.0,261,34490.0,Kawasaki
391,Strasse,grün,Occasion,748.0,Benzin Bleifrei,False,110.0,3800,307.0,273,23000.0,Kawasaki
392,Strasse,schwarz,Occasion,498.0,Benzin Bleifrei,False,29.0,3500,274.0,272,26300.0,Kawasaki
393,Strasse,blau,Occasion,1052.0,Andere,False,75.0,2800,350.0,283,45000.0,Kawasaki
394,Chopper,schwarz,Occasion,749.0,Benzin Bleifrei,False,36.0,2500,240.0,306,31336.0,Kawasaki
395,Strasse,braun,Oldtimer,498.0,Benzin Bleifrei,False,60.0,12000,185.0,528,20000.0,Kawasaki
396,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,9800,268.0,12,10.0,Kawasaki
397,Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,48.0,15950,267.0,12,10.0,Kawasaki
398,Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,131.0,15950,267.0,12,10.0,Kawasaki
399,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,9800,268.0,12,10.0,Kawasaki
400,Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,68.0,8950,262.0,12,10.0,Kawasaki
401,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,11450,268.0,12,10.0,Kawasaki
402,Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,68.0,10500,262.0,12,10.0,Kawasaki
403,Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,68.0,8500,262.0,12,10.0,Kawasaki
404,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,11450,268.0,12,10.0,Kawasaki
405,Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,68.0,9150,262.0,12,10.0,Kawasaki
406,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
407,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,10950,301.0,12,10.0,Kawasaki
408,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,10950,301.0,12,10.0,Kawasaki
409,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
410,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,10950,285.0,12,10.0,Kawasaki
411,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,10950,285.0,12,10.0,Kawasaki
412,Strasse,schwarz,Occasion,296.0,Benzin Bleifrei,True,39.0,6750,243.0,12,10.0,Kawasaki
413,Strasse,grün,Occasion,296.0,Benzin Bleifrei,True,39.0,7500,243.0,12,10.0,Kawasaki
414,Strasse,schwarz,Occasion,998.0,Benzin Bleifrei,True,200.0,31500,313.0,12,10.0,Kawasaki
415,Strasse,grün,Occasion,998.0,Benzin Bleifrei,True,200.0,19500,276.0,12,10.0,Kawasaki
416,Chopper,grau,Occasion,649.0,Benzin Bleifrei,True,61.0,9950,300.0,12,10.0,Kawasaki
417,Strasse,schwarz,Occasion,998.0,Benzin Bleifrei,True,200.0,29500,313.0,12,10.0,Kawasaki
418,Strasse,grün,Occasion,296.0,Benzin Bleifrei,True,39.0,8500,243.0,12,10.0,Kawasaki
419,Strasse,schwarz,Occasion,773.0,Benzin Bleifrei,True,47.0,24500,292.0,12,10.0,Kawasaki
420,Chopper,schwarz,Occasion,903.0,Benzin Bleifrei,True,50.0,15950,357.0,12,10.0,Kawasaki
421,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
422,Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,True,142.0,21500,295.0,12,10.0,Kawasaki
423,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
424,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
425,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
426,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
427,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
428,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
429,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
430,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
431,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
432,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
433,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
434,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
435,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
436,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
437,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
438,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11750,301.0,12,10.0,Kawasaki
439,Strasse,schwarz,Occasion,296.0,Benzin Bleifrei,True,39.0,5950,243.0,12,10.0,Kawasaki
440,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
441,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
442,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
443,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
444,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
445,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
446,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,12950,301.0,12,10.0,Kawasaki
447,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,12950,301.0,12,10.0,Kawasaki
448,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
449,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
450,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,12950,301.0,12,10.0,Kawasaki
451,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,12950,301.0,12,10.0,Kawasaki
452,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
453,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
454,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
455,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,12750,301.0,12,10.0,Kawasaki
456,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,95.0,12750,301.0,12,10.0,Kawasaki
457,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
458,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
459,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,95.0,12750,301.0,12,10.0,Kawasaki
460,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,12750,301.0,12,10.0,Kawasaki
461,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,12750,301.0,12,10.0,Kawasaki
462,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,95.0,12750,301.0,12,10.0,Kawasaki
463,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
464,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
465,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
466,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,12950,301.0,12,10.0,Kawasaki
467,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
468,Strasse,grau,Occasion,1043.0,Benzin Bleifrei,True,142.0,16750,295.0,12,10.0,Kawasaki
469,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
470,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
471,Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,48.0,8950,262.0,12,10.0,Kawasaki
472,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
473,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
474,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
475,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,8750,262.0,12,10.0,Kawasaki
476,Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,68.0,8950,262.0,12,10.0,Kawasaki
477,Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,48.0,9500,268.0,12,10.0,Kawasaki
478,Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,68.0,9500,268.0,12,10.0,Kawasaki
479,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,8950,262.0,12,10.0,Kawasaki
480,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,8950,262.0,12,10.0,Kawasaki
481,Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
482,Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,8750,262.0,12,10.0,Kawasaki
483,Strasse,grün,Occasion,399.0,Benzin Bleifrei,True,45.0,7500,247.0,12,10.0,Kawasaki
484,Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,48.0,15950,267.0,12,10.0,Kawasaki
485,Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,131.0,15950,267.0,12,10.0,Kawasaki
486,Chopper,grau,Occasion,649.0,Benzin Bleifrei,True,61.0,10950,300.0,12,10.0,Kawasaki
487,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
488,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
489,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
490,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,10850,285.0,12,10.0,Kawasaki
491,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
492,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
493,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
494,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
495,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
496,Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
497,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
498,Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
499,Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
